Concurso,Data Sorteio,1ª Dezena,2ª Dezena,3ª Dezena,4ª Dezena,5ª Dezena,6ª Dezena,Arrecadacao_Total,Ganhadores_Sena,Cidade,UF,Rateio_Sena,Ganhadores_Quina,Rateio_Quina,Ganhadores_Quadra,Rateio_Quadra,Acumulado,Valor_Acumulado,Estimativa_Prêmio,Acumulado_Mega_da_Virada
1388,12/05/2012,54,31,50,43,29,22,35.078.91400,0,&nbsp,&nbsp,000,48,42.78564,4047,72495.0,SIM,9.489.34577,14.000.00000,17.212.06181
1389,16/05/2012,1,44,39,16,57,28,37.083.34200,1,CORRENTE,PI,13.488.66885,146,14.87028,7397,41929.0,NÃO,000,13.000.00000,17.783.39369
1390,19/05/2012,29,27,19,4,28,31,33.991.51200,2,FORTALEZA,CE,6.920.51993,149,13.356029999999999,7924,35877.0,NÃO,000,2.000.00000,18.307.09069
1390,19/05/2012,29,27,19,4,28,31,33.991.51200,2,CORUMBÁ,MS,6.920.51993,149,13.356029999999999,7924,35877.0,NÃO,000,2.000.00000,18.307.09069
1391,23/05/2012,19,7,12,34,53,40,21.495.36200,0,&nbsp,&nbsp,000,74,17.00616,5293,33965.0,SIM,2.318.20792,5.000.00000,18.638.26326
1392,26/05/2012,43,8,2,28,33,12,27.785.08400,0,&nbsp,&nbsp,000,116,14.0232,8651,26862.0,SIM,5.314.74280,10.000.00000,19.066.33969
1393,30/05/2012,44,28,18,24,4,39,26.194.12200,1,GOVERNADOR VALADARES,MG,8.139.69737,86,17.83194,5717,38320.0,NÃO,000,2.000.00000,19.469.90465
1394,02/06/2012,11,35,16,46,24,50,24.729.38800,0,&nbsp,&nbsp,000,32,45.24354,4092,50544.0,SIM,11.764.02765,15.000.00000,19.850.90289
1395,06/06/2012,5,44,11,19,17,48,36.700.84600,0,&nbsp,&nbsp,000,245,8.77007,13657,22475.0,SIM,15.722.09973,20.000.00000,20.416.34178
1396,09/06/2012,52,48,54,58,55,29,38.947.90000,0,&nbsp,&nbsp,000,44,51.823240000000006,4577,71170.0,SIM,19.922.50960,25.000.00000,21.016.40035
1397,13/06/2012,15,56,3,27,4,7,48.213.45000,0,&nbsp,&nbsp,000,249,11.33606,18115,22259.0,SIM,25.122.18021,31.000.00000,21.759.21045
1398,16/06/2012,42,51,14,40,32,33,56.080.91800,0,&nbsp,&nbsp,000,75,43.77711,7149,65609.0,SIM,31.170.33279,37.000.00000,22.623.23227
1399,20/06/2012,39,43,60,57,34,56,65.858.25800,2,JARAGUÁ,GO,19.136.47053,648,5.9501599999999994,9834,56011.0,NÃO,000,20.000.00000,23.637.89060
1399,20/06/2012,39,43,60,57,34,56,65.858.25800,2,CURITIBA,PR,19.136.47053,648,5.9501599999999994,9834,56011.0,NÃO,000,20.000.00000,23.637.89060
1400,23/06/2012,34,26,9,43,54,53,37.429.44800,0,&nbsp,&nbsp,000,72,30.435059999999996,6208,50426.0,SIM,20.699.39511,25.000.00000,24.214.55483
1401,27/06/2012,12,11,54,33,48,25,41.339.94200,1,NAVIRAÍ,MS,25.157.77926,233,10.387410000000001,11965,28896.0,NÃO,000,2.000.00000,24.851.46686
1402,30/06/2012,38,10,27,2,21,9,26.330.10000,0,&nbsp,&nbsp,000,101,15.26245,7929,27773.0,SIM,2.839.61938,6.000.00000,25.257.12679
1403,04/07/2012,16,39,13,26,42,20,30.848.35200,0,&nbsp,&nbsp,000,95,19.01085,6176,41775.0,SIM,6.166.51819,10.000.00000,25.732.39805
1404,07/07/2012,7,32,31,51,27,8,38.186.23600,0,&nbsp,&nbsp,000,88,25.404889999999998,7470,42754.0,SIM,22.089.24239,27.000.00000,26.320.72189
1405,11/07/2012,14,17,32,37,39,3,51.310.41200,1,CURITIBA,PR,27.622.91073,315,9.536480000000001,15516,27658.0,NÃO,000,2.500.00000,27.111.24595
1406,14/07/2012,7,10,38,17,24,57,29.317.88000,0,&nbsp,&nbsp,000,134,12.80917,9133,26848.0,SIM,3.161.84216,6.000.00000,27.562.93771
1407,18/07/2012,53,42,31,43,29,18,31.321.02400,0,&nbsp,&nbsp,000,53,34.59818,3583,73111.0,SIM,6.539.71717,11.000.00000,28.045.49130
1408,21/07/2012,43,39,20,19,24,4,39.008.39800,0,&nbsp,&nbsp,000,118,19.35393,8075,40402.0,SIM,10.746.65156,16.000.00000,28.646.48194
1409,25/07/2012,50,6,47,58,26,19,41.611.00200,0,&nbsp,&nbsp,000,96,25.3764,6846,50835.0,SIM,28.288.40052,33.000.00000,29.287.57012
1410,28/07/2012,54,29,18,42,40,50,57.836.63400,0,&nbsp,&nbsp,000,70,48.37246,6917,69932.0,SIM,34.525.90160,42.000.00000,30.178.64172
1411,01/08/2012,32,44,12,8,48,46,78.679.98000,2,ARAUCÁRIA,PR,21.505.64636,360,12.79543,21016,31311.0,NÃO,000,3.000.00000,31.390.84047
1411,01/08/2012,32,44,12,8,48,46,78.679.98000,2,SÃO BERNARDO DO CAMPO,SP,21.505.64636,360,12.79543,21016,31311.0,NÃO,000,3.000.00000,31.390.84047
1412,04/08/2012,6,8,37,24,45,41,30.492.42400,1,COLATINA,ES,3.288.51309,103,17.331970000000002,6893,36998.0,NÃO,000,2.000.00000,31.860.62806
1413,07/08/2012,54,33,13,55,45,15,15.152.07600,0,&nbsp,&nbsp,000,70,12.67264,3887,32602.0,SIM,1.634.10426,4.000.00000,32.094.07154
1414,09/08/2012,44,49,57,37,21,46,25.733.09600,0,&nbsp,&nbsp,000,36,41.84878,3349,64264.0,SIM,18.502.37763,22.000.00000,32.490.53360
1415,11/08/2012,51,49,46,40,36,26,40.685.47800,0,&nbsp,&nbsp,000,39,61.075630000000004,3766,90355.0,SIM,22.890.17988,28.000.00000,33.117.36251
1416,15/08/2012,49,3,19,35,22,24,50.942.62000,2,BRASÍLIA,DF,14.192.09149,206,14.477960000000001,14457,29471.0,NÃO,000,2.500.00000,33.902.22011
1416,15/08/2012,49,3,19,35,22,24,50.942.62000,2,ESTRELA DO NORTE,SP,14.192.09149,206,14.477960000000001,14457,29471.0,NÃO,000,2.500.00000,33.902.22011
1417,18/08/2012,12,56,5,52,45,59,28.704.85400,4,NOVA GLÓRIA,GO,773.93230,83,20.24746,6383,37611.0,NÃO,000,2.000.00000,34.344.46715
1417,18/08/2012,12,56,5,52,45,59,28.704.85400,4,CORONEL FABRICIANO,MG,773.93230,83,20.24746,6383,37611.0,NÃO,000,2.000.00000,34.344.46715
1417,18/08/2012,12,56,5,52,45,59,28.704.85400,4,BOM PRINCÍPIO,RS,773.93230,83,20.24746,6383,37611.0,NÃO,000,2.000.00000,34.344.46715
1417,18/08/2012,12,56,5,52,45,59,28.704.85400,4,GUARULHOS,SP,773.93230,83,20.24746,6383,37611.0,NÃO,000,2.000.00000,34.344.46715
1418,22/08/2012,7,8,10,27,12,56,24.524.00400,0,&nbsp,&nbsp,000,188,7.63707,11107,18466.0,SIM,2.644.83754,5.600.00000,34.722.30110
1419,25/08/2012,52,21,48,58,30,17,30.791.77400,0,&nbsp,&nbsp,000,56,32.1914,3828,67275.0,SIM,17.872.76948,22.000.00000,35.196.70069
1420,29/08/2012,45,16,18,11,36,2,41.256.60200,0,&nbsp,&nbsp,000,129,18.72393,9189,37550.0,SIM,22.322.16567,28.000.00000,35.832.32873
1421,01/09/2012,31,39,59,19,53,44,49.871.11000,1,SÃO PAULO,SP,27.700.60977,142,20.56145,8046,51839.0,NÃO,000,2.500.00000,36.600.67791
1422,05/09/2012,17,44,2,5,13,39,24.685.40200,1,CAÇAPAVA,SP,2.662.24382,250,5.780869999999999,12007,17194.0,NÃO,000,2.000.00000,36.980.99847
1423,08/09/2012,43,8,21,27,3,25,20.301.55800,3,MANAUS,AM,729.81996,187,6.35596,8340,20359.0,NÃO,000,2.000.00000,37.293.77846
1423,08/09/2012,43,8,21,27,3,25,20.301.55800,3,JABOATÃO DOS GUARARAPES,PE,729.81996,187,6.35596,8340,20359.0,NÃO,000,2.000.00000,37.293.77846
1423,08/09/2012,43,8,21,27,3,25,20.301.55800,3,MAUÁ,SP,729.81996,187,6.35596,8340,20359.0,NÃO,000,2.000.00000,37.293.77846
1424,12/09/2012,60,38,29,3,7,15,23.333.07000,0,&nbsp,&nbsp,000,83,16.45838,6625,29456.0,SIM,13.325.27746,17.000.00000,37.653.26405
1425,15/09/2012,7,29,50,16,38,36,39.029.97600,1,RIO DE JANEIRO,RJ,17.534.53897,82,27.866190000000003,6460,50531.0,NÃO,000,2.000.00000,38.254.58713
1426,19/09/2012,24,44,6,15,18,30,22.530.21000,0,&nbsp,&nbsp,000,67,19.687179999999998,5957,31632.0,SIM,2.429.81306,5.500.00000,38.601.70329
1427,22/09/2012,47,44,53,56,8,39,29.080.63800,0,&nbsp,&nbsp,000,73,23.32246,4824,50418.0,SIM,5.566.06941,9.000.00000,39.049.73992
1428,26/09/2012,15,55,37,34,19,7,30.227.77200,1,RECIFE,PE,8.826.04059,204,8.67499,9777,25858.0,NÃO,000,2.000.00000,39.515.45010
1429,29/09/2012,9,22,60,48,12,39,25.455.47800,0,&nbsp,&nbsp,000,59,25.25936,4805,44308.0,SIM,12.664.52603,16.000.00000,39.907.63498
1430,03/10/2012,19,2,30,46,22,52,39.097.86400,0,&nbsp,&nbsp,000,87,26.310370000000002,6685,48915.0,SIM,16.881.10904,22.000.00000,40.510.00401
1431,06/10/2012,33,54,40,5,9,13,49.552.30800,0,&nbsp,&nbsp,000,278,10.43548,17721,23386.0,SIM,22.225.17132,28.000.00000,41.273.44149
1432,10/10/2012,16,24,25,45,59,42,52.510.17000,0,&nbsp,&nbsp,000,124,24.792189999999998,10268,42771.0,SIM,27.888.22983,35.000.00000,42.082.44986
1433,13/10/2012,14,46,40,13,4,52,55.794.72600,1,VIÇOSA DO CEARÁ,CE,33.905.51749,124,26.342959999999998,9358,49866.0,NÃO,000,2.000.00000,42.942.06239
1434,17/10/2012,3,34,58,22,18,55,25.079.63800,2,LUIZ ALVES,SC,1.352.38047,116,12.65775,6335,33110.0,NÃO,000,19.000.00000,43.328.45682
1434,17/10/2012,3,34,58,22,18,55,25.079.63800,2,Ribeirão Preto,SP,1.352.38047,116,12.65775,6335,33110.0,NÃO,000,19.000.00000,43.328.45682
1435,20/10/2012,45,47,50,52,15,4,41.564.02400,0,&nbsp,&nbsp,000,93,26.165429999999997,6915,50271.0,SIM,19.534.16650,25.000.00000,43.968.82122
1436,24/10/2012,1,23,13,30,24,57,46.027.55600,0,&nbsp,&nbsp,000,127,21.21815,9275,41504.0,SIM,24.498.09524,30.000.00000,44.677.95392
1437,27/10/2012,48,37,26,22,38,23,60.881.31400,0,&nbsp,&nbsp,000,107,33.311440000000005,8856,57496.0,SIM,31.063.95559,38.000.00000,45.615.93398
1438,31/10/2012,49,7,33,31,36,14,68.771.56200,2,SÃO PAULO,SP,19.240.37733,712,5.65486,19524,29460.0,NÃO,000,2.500.00000,46.675.47671
1438,31/10/2012,49,7,33,31,36,14,68.771.56200,2,SÃO PAULO,SP,19.240.37733,712,5.65486,19524,29460.0,NÃO,000,2.500.00000,46.675.47671
1439,03/11/2012,35,55,2,43,34,42,24.893.92200,0,&nbsp,&nbsp,000,45,32.38725,3961,52563.0,SIM,19.099.16519,25.000.00000,47.059.00986
1440,07/11/2012,6,28,56,2,36,51,49.203.45800,1,RIALMA,GO,24.405.60510,148,19.46378,11068,37181.0,NÃO,000,2.000.00000,47.817.07271
1441,10/11/2012,56,29,53,36,38,17,29.497.40600,0,&nbsp,&nbsp,000,66,26.16575,5471,45093.0,SIM,3.181.20348,6.700.00000,48.271.53035
1442,14/11/2012,12,20,13,49,34,30,34.432.30800,0,&nbsp,&nbsp,000,80,25.19819,6274,45900.0,SIM,6.894.62079,11.000.00000,48.802.01855
1443,17/11/2012,52,32,12,54,20,48,35.945.46200,0,&nbsp,&nbsp,000,72,29.228379999999998,5984,50239.0,SIM,10.771.22706,15.000.00000,49.355.81946
1444,21/11/2012,2,5,55,28,27,48,38.922.18600,0,&nbsp,&nbsp,000,175,13.021239999999999,11165,29156.0,SIM,27.713.34032,32.000.00000,49.955.48187
1445,24/11/2012,41,32,19,58,5,49,57.211.38800,1,ARAXÁ,MG,33.883.41057,133,25.18396,10497,45583.0,NÃO,000,2.500.00000,50.836.92050
1446,28/11/2012,13,32,6,51,40,24,24.470.25400,1,RIBEIRÃO PIRES,SP,2.639.04077,87,16.466920000000002,5521,37069.0,NÃO,000,2.500.00000,51.213.92634
1447,01/12/2012,1,41,28,33,39,19,27.911.45400,0,&nbsp,&nbsp,000,51,32.04096,4339,53800.0,SIM,3.010.16350,6.000.00000,51.643.94971
1448,05/12/2012,25,29,36,1,56,60,31.044.85400,0,&nbsp,&nbsp,000,83,21.89801,6212,41797.0,SIM,6.358.25443,10.000.00000,52.122.24843
1449,08/12/2012,2,18,30,56,52,6,36.690.33600,0,&nbsp,&nbsp,000,116,18.517689999999998,8481,36182.0,SIM,22.336.18415,27.000.00000,52.687.52539
1450,12/12/2012,27,45,44,26,38,31,46.428.13200,0,&nbsp,&nbsp,000,88,30.888140000000003,7146,54339.0,SIM,27.343.31377,33.000.00000,53.402.82963
1451,15/12/2012,57,10,33,2,11,52,53.760.15800,0,&nbsp,&nbsp,000,164,19.19154,12868,34941.0,SIM,33.141.17959,40.000.00000,54.231.09619
1452,18/12/2012,50,57,58,28,2,14,37.411.84000,0,&nbsp,&nbsp,000,60,36.50489,5878,53232.0,SIM,37.175.93017,41.000.00000,54.807.48915
1453,20/12/2012,47,32,25,57,6,13,51.704.39400,0,&nbsp,&nbsp,000,282,10.73425,14237,30374.0,SIM,42.752.08824,48.000.00000,55.604.08317
1454,22/12/2012,27,52,41,29,4,48,58.744.06400,0,&nbsp,&nbsp,000,144,23.88332,11007,44636.0,SIM,122.411.67125,230.000.00000,122.411.67125
1455,31/12/2012,33,14,52,36,32,41,640.548.92400,3,APARECIDA DE GOIÂNIA,GO,81.594.69972,1368,27.41318,113258,47301.0,NÃO,000,2.500.00000,000
1455,31/12/2012,33,14,52,36,32,41,640.548.92400,3,FRANCA,SP,81.594.69972,1368,27.41318,113258,47301.0,NÃO,000,2.500.00000,000
1455,31/12/2012,33,14,52,36,32,41,640.548.92400,3,SÃO PAULO,SP,81.594.69972,1368,27.41318,113258,47301.0,NÃO,000,2.500.00000,000
1456,02/01/2013,36,6,40,14,8,26,12.180.49000,0,&nbsp,&nbsp,000,24,29.71302,2685,37941.0,SIM,1.313.62795,3.500.00000,187.66116
1457,05/01/2013,34,16,46,15,42,59,30.743.35200,0,&nbsp,&nbsp,000,96,18.74879,6867,37443.0,SIM,4.629.20283,7.500.00000,661.31473
1458,09/01/2013,2,16,4,44,33,51,35.151.96800,0,&nbsp,&nbsp,000,134,15.358120000000001,9515,30898.0,SIM,8.420.23324,13.000.00000,1.202.89051
1459,12/01/2013,2,6,35,30,52,34,44.748.33600,1,LAGES,SC,13.246.20209,147,17.82185,11563,32366.0,NÃO,000,13.000.00000,1.892.31464
1460,16/01/2013,50,52,14,4,27,38,36.815.06600,0,&nbsp,&nbsp,000,103,20.92578,7074,43526.0,SIM,12.296.57451,17.000.00000,2.459.51328
1461,19/01/2013,44,31,49,54,36,47,45.787.97400,0,&nbsp,&nbsp,000,99,27.07755,6683,57302.0,SIM,17.234.66508,23.000.00000,3.164.95480
1462,23/01/2013,5,9,25,40,38,27,48.551.59400,1,SÃO PAULO,SP,22.470.80348,392,7.25121,12264,33110.0,NÃO,000,2.000.00000,3.912.97458
1463,26/01/2013,40,22,13,29,48,28,27.723.12600,0,&nbsp,&nbsp,000,46,35.28398,4520,51297.0,SIM,2.989.85291,6.000.00000,4.340.09643
1464,30/01/2013,59,2,54,32,24,50,30.500.01600,0,&nbsp,&nbsp,000,76,23.49523,5570,45797.0,SIM,19.117.00446,25.000.00000,4.810.00100
1465,02/02/2013,11,6,53,44,16,26,46.555.04800,0,&nbsp,&nbsp,000,117,23.29561,7939,49045.0,SIM,24.137.82157,30.000.00000,5.527.26060
1466,06/02/2013,4,13,51,37,6,34,53.181.25800,1,RIO DE JANEIRO,RJ,29.873.25483,213,14.61747,15287,29095.0,NÃO,000,3.000.00000,6.346.60823
1467,09/02/2013,41,53,26,23,52,24,28.717.38800,1,CONTAGEM,MG,3.097.08096,75,22.416970000000003,3925,61192.0,NÃO,000,1.500.00000,6.789.04838
1468,13/02/2013,2,20,37,19,1,10,14.302.60800,1,VOLTA REDONDA,RJ,1.542.49177,179,4.67795,6493,18423.0,NÃO,000,2.000.00000,7.009.40435
1469,16/02/2013,4,56,54,13,35,58,27.317.92200,0,&nbsp,&nbsp,000,105,15.231810000000001,6920,33016.0,SIM,14.475.39497,19.000.00000,7.430.28335
1470,20/02/2013,2,34,51,36,38,55,40.807.20200,2,IÚNA,ES,9.438.16239,172,13.88998,9203,37085.0,NÃO,000,3.000.00000,8.058.98762
1470,20/02/2013,2,34,51,36,38,55,40.807.20200,2,CÓRREGO NOVO,MG,9.438.16239,172,13.88998,9203,37085.0,NÃO,000,3.000.00000,8.058.98762
1471,23/02/2013,58,33,36,40,25,10,27.924.48800,0,&nbsp,&nbsp,000,92,17.770129999999998,5159,45270.0,SIM,3.011.56917,6.500.00000,8.489.21181
1472,27/02/2013,12,23,25,18,45,50,30.118.57600,0,&nbsp,&nbsp,000,130,13.563889999999999,7002,35975.0,SIM,6.259.76390,10.000.00000,8.953.23964
1473,02/03/2013,60,12,57,58,33,2,38.088.32200,0,&nbsp,&nbsp,000,121,18.428910000000002,8300,38380.0,SIM,10.367.47095,15.000.00000,9.540.05494
1474,06/03/2013,2,43,11,1,3,28,40.567.71600,1,ALTO PARNAÍBA,MA,14.742.57293,158,15.031989999999999,11838,28661.0,NÃO,000,16.000.00000,10.165.06953
1475,09/03/2013,13,12,51,37,48,44,38.445.11200,1,COTIA,SP,16.179.24460,111,20.27736,9065,35470.0,NÃO,000,3.000.00000,10.757.38179
1476,13/03/2013,26,10,4,37,47,57,25.578.56600,0,&nbsp,&nbsp,000,58,25.81912,4681,45701.0,SIM,2.758.56878,7.000.00000,11.151.46306
1477,16/03/2013,50,59,56,46,3,4,33.215.03400,0,&nbsp,&nbsp,000,58,33.5274,4036,68830.0,SIM,6.340.70688,10.000.00000,11.663.19709
1478,20/03/2013,10,40,27,47,55,37,34.163.44200,0,&nbsp,&nbsp,000,56,35.71633,4924,58028.0,SIM,10.025.12783,15.000.00000,12.189.54295
1479,23/03/2013,57,21,54,48,50,60,40.879.37200,0,&nbsp,&nbsp,000,59,40.56443,5006,68298.0,SIM,26.112.71484,32.000.00000,12.819.35912
1480,27/03/2013,9,14,26,36,52,21,51.049.11200,1,TERESÓPOLIS,RJ,31.618.20279,151,19.79267,11395,37468.0,NÃO,000,2.500.00000,13.605.85742
1481,30/03/2013,40,27,55,17,28,44,22.104.47400,0,&nbsp,&nbsp,000,46,28.13297,3154,58615.0,SIM,2.383.89876,5.200.00000,13.946.41438
1482,03/04/2013,11,9,6,34,41,53,28.043.09000,0,&nbsp,&nbsp,000,79,20.782220000000002,5433,43169.0,SIM,5.408.25878,9.000.00000,14.378.46582
1483,06/04/2013,55,53,1,35,56,39,35.080.21800,0,&nbsp,&nbsp,000,53,38.7507,4817,60908.0,SIM,9.191.55117,13.000.00000,14.918.93618
1484,10/04/2013,49,29,17,53,20,24,37.284.78600,0,&nbsp,&nbsp,000,85,25.68065,7114,43834.0,SIM,24.978.25424,30.000.00000,15.493.37166
1485,13/04/2013,30,59,27,36,4,54,52.780.89800,0,&nbsp,&nbsp,000,212,14.57586,12408,35577.0,SIM,30.670.50992,37.000.00000,16.306.55106
1486,17/04/2013,10,1,34,54,6,40,59.964.77800,1,LONDRINA,PR,37.137.52471,174,20.17624,12128,41352.0,NÃO,000,2.500.00000,17.230.41034
1487,20/04/2013,4,17,23,28,9,53,27.266.33600,0,&nbsp,&nbsp,000,198,8.06223,9593,23772.0,SIM,2.940.58952,6.500.00000,17.650.49457
1488,24/04/2013,4,51,45,22,38,25,29.223.63800,1,HORTOLÂNDIA,SP,6.092.26798,144,11.88133,7105,34400.0,NÃO,000,2.800.00000,18.100.73436
1489,27/04/2013,48,15,24,28,1,26,26.586.22200,1,CAMPO GRANDE,MS,2.867.24135,86,18.09887,5462,40709.0,NÃO,000,17.000.00000,18.510.34029
1490,02/05/2013,31,32,43,3,52,1,33.584.65400,0,&nbsp,&nbsp,000,73,26.93464,4902,57301.0,SIM,16.896.66204,20.500.00000,19.027.76893
1491,04/05/2013,56,6,45,60,26,50,39.743.06400,0,&nbsp,&nbsp,000,74,31.44292,5450,60990.0,SIM,21.182.82787,25.000.00000,19.640.07834
1492,08/05/2013,48,44,46,4,18,9,48.938.63400,1,NEPOMUCENO,MG,26.460.70733,232,12.34972,12719,32180.0,NÃO,000,2.400.00000,20.394.06114
1493,11/05/2013,30,24,12,49,7,27,27.293.59000,2,SALVADOR,BA,1.471.76439,137,11.66362,9075,25154.0,NÃO,000,2.500.00000,20.814.56527
1493,11/05/2013,30,24,12,49,7,27,27.293.59000,2,CAMPINAS,SP,1.471.76439,137,11.66362,9075,25154.0,NÃO,000,2.500.00000,20.814.56527
1494,15/05/2013,50,28,35,24,2,14,23.860.41000,0,&nbsp,&nbsp,000,68,20.542920000000002,5746,34730.0,SIM,14.329.34531,19.000.00000,21.182.17542
1495,18/05/2013,13,49,4,44,14,57,40.412.65200,0,&nbsp,&nbsp,000,140,16.89984,9828,34391.0,SIM,18.687.72413,24.000.00000,21.804.80099
1496,22/05/2013,28,18,41,54,14,47,46.072.18400,0,&nbsp,&nbsp,000,106,25.44639,8337,46219.0,SIM,23.656.46587,29.000.00000,22.514.62125
1497,25/05/2013,58,7,27,45,4,5,50.296.33000,0,&nbsp,&nbsp,000,252,11.68501,17540,23982.0,SIM,29.080.76861,34.500.00000,23.289.52166
1498,29/05/2013,11,46,27,49,6,40,59.252.37000,0,&nbsp,&nbsp,000,237,14.63695,14820,33438.0,SIM,35.470.95242,43.000.00000,24.202.40507
1499,01/06/2013,26,37,8,22,54,33,70.151.90400,1,PEDRA PRETA,MT,43.036.61707,295,13.92229,18276,32103.0,NÃO,000,22.000.00000,25.283.21432
1500,05/06/2013,57,43,18,59,10,31,42.334.17000,1,MIRANTE DO PARANAPANEMA,SP,22.610.17937,81,30.59843,7055,50186.0,NÃO,000,3.000.00000,25.935.44412
1501,08/06/2013,13,37,54,7,29,1,29.159.10000,1,Uruara,PA,3.144.71824,238,7.17283,11210,21755.0,NÃO,000,3.000.00000,26.384.68960
1502,12/06/2013,6,43,22,52,57,51,25.980.25400,0,&nbsp,&nbsp,000,48,31.68804,3580,60695.0,SIM,2.801.88958,6.000.00000,26.784.95956
1503,15/06/2013,36,22,42,3,16,4,31.145.30600,0,&nbsp,&nbsp,000,111,16.42717,8448,30834.0,SIM,6.160.81394,10.000.00000,27.264.80591
1504,19/06/2013,41,2,42,30,12,10,31.656.79400,0,&nbsp,&nbsp,000,74,25.04542,5957,44446.0,SIM,20.439.90082,25.000.00000,27.752.53260
1505,22/06/2013,32,1,6,9,16,2,41.112.50000,0,&nbsp,&nbsp,000,263,9.1519,15199,22623.0,SIM,24.873.75607,29.500.00000,28.385.94050
1506,26/06/2013,49,34,42,18,3,14,42.530.68200,0,&nbsp,&nbsp,000,182,13.6812,10892,32658.0,SIM,29.460.55782,35.000.00000,29.041.19791
1507,29/06/2013,46,24,51,50,56,52,54.475.75400,0,&nbsp,&nbsp,000,93,34.29363,7021,64893.0,SIM,35.335.59846,42.000.00000,29.880.48943
1508,03/07/2013,58,39,18,17,35,30,64.928.65400,2,TERESÓPOLIS,RJ,21.168.97592,115,33.054590000000005,10276,52845.0,NÃO,000,2.500.00000,30.880.82564
1508,03/07/2013,58,39,18,17,35,30,64.928.65400,2,SÃO PAULO,SP,21.168.97592,115,33.054590000000005,10276,52845.0,NÃO,000,2.500.00000,30.880.82564
1509,06/07/2013,27,51,1,46,59,6,27.417.41200,0,&nbsp,&nbsp,000,71,22.60795,5633,40708.0,SIM,18.579.98372,22.000.00000,31.303.23745
1510,10/07/2013,1,8,44,17,46,53,40.363.44800,1,PONTA GROSSA,PR,22.933.05604,95,24.8747,9101,37093.0,NÃO,000,2.700.00000,31.925.10494
1511,13/07/2013,8,29,31,4,17,45,28.011.12600,0,&nbsp,&nbsp,000,138,11.883510000000001,7658,30592.0,SIM,3.020.91281,6.500.00000,32.356.66393
1512,17/07/2013,35,11,28,46,42,58,30.521.03600,0,&nbsp,&nbsp,000,94,19.00923,5874,43457.0,SIM,6.312.51160,10.000.00000,32.826.89234
1513,20/07/2013,31,57,17,56,28,58,35.776.73000,0,&nbsp,&nbsp,000,44,47.60375,4837,61861.0,SIM,10.170.92065,14.500.00000,33.378.09365
1514,24/07/2013,23,16,17,59,42,60,36.074.14600,1,TOLEDO,PR,14.061.40508,66,31.99966,6219,48514.0,NÃO,000,14.000.00000,33.933.87716
1515,27/07/2013,59,49,13,18,4,14,33.619.70200,1,SAPUCAIA DO SUL,RS,15.200.59463,111,17.73226,8567,32821.0,NÃO,000,2.500.00000,34.451.84580
1516,31/07/2013,34,60,18,45,4,20,23.933.79600,1,NOVO PROGRESSO,PA,2.581.18545,56,25.02169,3946,50728.0,NÃO,000,2.500.00000,34.820.58659
1517,03/08/2013,45,38,52,17,7,56,26.348.90600,0,&nbsp,&nbsp,000,60,25.71014,5366,41068.0,SIM,2.841.64755,6.000.00000,35.226.53624
1518,06/08/2013,28,8,55,41,48,9,17.340.23200,0,&nbsp,&nbsp,000,28,36.25685,2892,50147.0,SIM,4.711.73763,6.700.00000,35.493.69199
1519,08/08/2013,6,23,56,15,5,59,26.494.28400,0,&nbsp,&nbsp,000,72,21.543329999999997,5886,37646.0,SIM,16.228.28225,21.000.00000,35.901.88144
1520,10/08/2013,36,46,48,31,7,35,39.252.25400,0,&nbsp,&nbsp,000,43,53.442809999999994,5886,55774.0,SIM,20.461.51575,25.000.00000,36.506.62910
1521,14/08/2013,18,30,14,11,33,39,44.992.10200,1,NOVA IGUAÇU,RJ,25.313.77400,134,19.657329999999998,9266,40610.0,NÃO,000,2.500.00000,37.199.80887
1522,17/08/2013,33,5,23,32,8,56,26.124.95000,0,&nbsp,&nbsp,000,93,16.4462,6765,32298.0,SIM,2.817.49459,6.000.00000,37.602.30811
1523,21/08/2013,25,39,44,41,31,22,29.014.32200,0,&nbsp,&nbsp,000,61,27.846829999999997,4254,57044.0,SIM,5.946.59897,9.500.00000,38.049.32303
1524,24/08/2013,40,53,12,46,2,52,34.940.40800,0,&nbsp,&nbsp,000,53,38.596270000000004,4637,63021.0,SIM,21.532.14787,26.000.00000,38.587.63937
1525,28/08/2013,30,46,35,54,26,2,42.186.77200,0,&nbsp,&nbsp,000,67,36.86334,6260,56363.0,SIM,26.081.86001,32.000.00000,39.237.59827
1526,31/08/2013,51,47,28,10,59,16,52.522.74000,1,SÃO PAULO,SP,31.746.27415,149,20.63737,10735,40920.0,NÃO,000,2.500.00000,40.046.80031
1527,04/09/2013,32,44,42,48,16,36,23.361.58000,0,&nbsp,&nbsp,000,92,14.86646,5439,35923.0,SIM,2.519.47373,5.200.00000,40.406.72515
1528,06/09/2013,4,13,58,36,19,15,21.722.58000,0,&nbsp,&nbsp,000,101,12.59167,7347,24728.0,SIM,4.862.18640,7.500.00000,40.741.39840
1529,11/09/2013,35,17,15,34,49,11,30.435.70400,1,CAMPINA GRANDE DO SUL,PR,8.144.58240,75,23.7583,6622,38440.0,NÃO,000,15.000.00000,41.210.31213
1530,14/09/2013,53,10,28,16,48,33,37.650.80400,2,GUARULHOS,SP,7.800.14092,138,15.973070000000002,9644,32652.0,NÃO,000,2.500.00000,41.790.38673
